trade_id,symbol,contract,direction,entry_time,exit_time,entry_price,exit_price,contracts,point_value,commission,slippage,pnl_gross,pnl_net,r_multiple,stop_loss,target,session,tags,open
86d9f01f,MES,MESH25,SHORT,2025-01-10 15:00:00+00:00,2025-01-10 16:00:00+00:00,5935.75,5934.0,1,5.0,2.25,1.25,8.75,1.75,0.35,5936.75,5933.75,NY_AFTERNOON,[],False
0dc644a7,MES,MESH25,SHORT,2025-01-15 04:00:00+00:00,2025-01-15 05:00:00+00:00,5939.75,5938.0,1,5.0,2.25,1.25,8.75,1.75,0.35,5940.75,5937.75,LONDON_OPEN,[],False
6b8d6ce1,MES,MESH25,SHORT,2025-01-16 02:00:00+00:00,2025-01-16 03:00:00+00:00,5939.75,5941.0,1,5.0,2.25,1.25,-6.25,-13.25,-2.65,5940.75,5937.75,LONDON_OPEN,[],False
36c94803,MES,MESH25,LONG,2025-01-16 03:00:00+00:00,2025-01-16 23:00:00+00:00,5884.75,5974.5,1,5.0,2.25,1.25,448.75,441.75,1.83,5836.5,6028.5,LONDON_OPEN,[],False
3970051c,MES,MESH25,LONG,2025-01-17 02:00:00+00:00,2025-01-17 14:00:00+00:00,5884.75,6028.25,1,5.0,2.25,1.25,717.5,710.5,2.95,5836.5,6028.5,LONDON_OPEN,[],False
8bf9c6b7,MES,MESH25,LONG,2025-01-20 02:00:00+00:00,2025-01-20 03:00:00+00:00,5884.75,6028.25,1,5.0,2.25,1.25,717.5,710.5,2.95,5836.5,6028.5,LONDON_OPEN,[],False
d8d7888c,MES,MESH25,LONG,2025-01-20 03:00:00+00:00,2025-01-20 04:00:00+00:00,5884.75,6028.25,1,5.0,2.25,1.25,717.5,710.5,2.95,5836.5,6028.5,LONDON_OPEN,[],False
44632e29,MES,MESH25,LONG,2025-01-20 04:00:00+00:00,2025-01-21 05:00:00+00:00,5884.75,6028.25,1,5.0,2.25,1.25,717.5,710.5,2.95,5836.5,6028.5,LONDON_OPEN,[],False
7674652c,MES,MESH25,LONG,2025-01-22 02:00:00+00:00,2025-01-22 03:00:00+00:00,5884.75,6028.25,1,5.0,2.25,1.25,717.5,710.5,2.95,5836.5,6028.5,LONDON_OPEN,[],False
adb29d5e,MES,MESH25,LONG,2025-01-22 03:00:00+00:00,2025-01-22 04:00:00+00:00,5884.75,6028.25,1,5.0,2.25,1.25,717.5,710.5,2.95,5836.5,6028.5,LONDON_OPEN,[],False
3577f184,MES,MESH25,LONG,2025-01-22 04:00:00+00:00,2025-01-22 05:00:00+00:00,5884.75,6028.25,1,5.0,2.25,1.25,717.5,710.5,2.95,5836.5,6028.5,LONDON_OPEN,[],False
04e82a83,MES,MESH25,LONG,2025-01-23 02:00:00+00:00,2025-01-23 03:00:00+00:00,5884.75,6028.25,1,5.0,2.25,1.25,717.5,710.5,2.95,5836.5,6028.5,LONDON_OPEN,[],False
b66d9e7e,MES,MESH25,LONG,2025-01-23 03:00:00+00:00,2025-01-23 04:00:00+00:00,5884.75,6028.25,1,5.0,2.25,1.25,717.5,710.5,2.95,5836.5,6028.5,LONDON_OPEN,[],False
576c5b24,MES,MESH25,LONG,2025-01-23 04:00:00+00:00,2025-01-23 05:00:00+00:00,5884.75,6028.25,1,5.0,2.25,1.25,717.5,710.5,2.95,5836.5,6028.5,LONDON_OPEN,[],False
da64042f,MES,MESH25,LONG,2025-01-28 04:00:00+00:00,2025-01-28 05:00:00+00:00,5989.75,6008.0,1,5.0,2.25,1.25,91.25,84.25,2.59,5983.25,6008.25,LONDON_OPEN,[],False
bcc8383f,MES,MESH25,LONG,2025-02-03 04:00:00+00:00,2025-02-03 05:00:00+00:00,6094.0,6093.25,1,5.0,2.25,1.25,-3.75,-10.75,-4.3,6093.5,6094.5,LONDON_OPEN,[],False
b4e5dce4,MES,MESH25,SHORT,2025-02-04 02:00:00+00:00,2025-02-04 03:00:00+00:00,6110.5,6108.75,1,5.0,2.25,1.25,8.75,1.75,0.35,6111.5,6108.5,LONDON_OPEN,[],False
95923a0c,MES,MESH25,SHORT,2025-02-04 03:00:00+00:00,2025-02-04 04:00:00+00:00,6110.5,6108.75,1,5.0,2.25,1.25,8.75,1.75,0.35,6111.5,6108.5,LONDON_OPEN,[],False
6463c415,MES,MESH25,SHORT,2025-02-04 04:00:00+00:00,2025-02-04 05:00:00+00:00,6110.5,6108.75,1,5.0,2.25,1.25,8.75,1.75,0.35,6111.5,6108.5,LONDON_OPEN,[],False
ab8a2fe5,MES,MESH25,SHORT,2025-02-05 02:00:00+00:00,2025-02-05 03:00:00+00:00,6110.5,6108.75,1,5.0,2.25,1.25,8.75,1.75,0.35,6111.5,6108.5,LONDON_OPEN,[],False
e99471e5,MES,MESH25,SHORT,2025-02-05 03:00:00+00:00,2025-02-05 04:00:00+00:00,6110.5,6108.75,1,5.0,2.25,1.25,8.75,1.75,0.35,6111.5,6108.5,LONDON_OPEN,[],False
9d9a6eb3,MES,MESH25,SHORT,2025-02-06 02:00:00+00:00,2025-02-06 03:00:00+00:00,6110.5,6108.75,1,5.0,2.25,1.25,8.75,1.75,0.35,6111.5,6108.5,LONDON_OPEN,[],False
db08be1e,MES,MESH25,LONG,2025-02-06 03:00:00+00:00,2025-02-06 04:00:00+00:00,6037.75,6069.5,1,5.0,2.25,1.25,158.75,151.75,2.76,6026.75,6069.75,LONDON_OPEN,[],False
00646f46,MES,MESH25,LONG,2025-02-06 04:00:00+00:00,2025-02-06 05:00:00+00:00,6037.75,6069.5,1,5.0,2.25,1.25,158.75,151.75,2.76,6026.75,6069.75,LONDON_OPEN,[],False
5d31fca8,MES,MESH25,LONG,2025-02-06 15:00:00+00:00,2025-02-06 23:00:00+00:00,6054.5,6100.25,1,5.0,2.25,1.25,228.75,221.75,1.17,6016.75,6166.75,NY_AFTERNOON,[],False
78557d8f,MES,MESH25,LONG,2025-02-07 02:00:00+00:00,2025-02-07 03:00:00+00:00,6037.75,6069.5,1,5.0,2.25,1.25,158.75,151.75,2.76,6026.75,6069.75,LONDON_OPEN,[],False
f0d62a5b,MES,MESH25,LONG,2025-02-07 03:00:00+00:00,2025-02-07 04:00:00+00:00,6037.75,6069.5,1,5.0,2.25,1.25,158.75,151.75,2.76,6026.75,6069.75,LONDON_OPEN,[],False
50fc9e5d,MES,MESH25,LONG,2025-02-07 14:00:00+00:00,2025-02-07 21:00:00+00:00,6054.5,6050.0,1,5.0,2.25,1.25,-22.5,-29.5,-0.16,6017.25,6165.25,NY_AFTERNOON,[],False
