trade_id,symbol,contract,direction,entry_time,exit_time,entry_price,exit_price,contracts,point_value,commission,slippage,pnl_gross,pnl_net,r_multiple,stop_loss,target,session,tags,open
79057989,MGC,MGCQ24,LONG,2024-06-20 15:00:00+00:00,2024-06-20 16:00:00+00:00,2344.9,2369.6,1,10.0,2.25,1.0,246.99999999999818,240.49999999999818,2.86,2336.5,2369.7,NY_AFTERNOON,[],False
70367fb5,MGC,MGCQ24,LONG,2024-06-21 10:00:00+00:00,2024-06-21 11:00:00+00:00,2326.9999,2327.6999,1,10.0,2.25,1.0,7.0000000000027285,0.5000000000027285,0.13,2326.5999,2327.7999,NY_OPEN,[],False
fea240e5,MGC,MGCQ24,LONG,2024-06-21 14:00:00+00:00,2024-06-21 15:00:00+00:00,2344.9,2336.4,1,10.0,2.25,1.0,-85.0,-91.5,-1.09,2336.5,2369.7,NY_AFTERNOON,[],False
930fc0e1,MGC,MGCQ24,SHORT,2024-06-26 03:00:00+00:00,2024-06-26 10:00:00+00:00,2334.7000000000003,2319.0,1,10.0,2.25,1.0,157.00000000000273,150.50000000000273,2.79,2340.1,2318.9,LONDON_OPEN,[],False
8ca0fde4,MGC,MGCQ24,LONG,2024-06-26 14:00:00+00:00,2024-06-26 15:00:00+00:00,2344.9,2335.7001,1,10.0,2.25,1.0,-91.9990000000007,-98.4990000000007,-1.08,2335.8001,2371.7999,NY_AFTERNOON,[],False
6e470724,MGC,MGCQ24,LONG,2024-06-26 15:00:00+00:00,2024-06-26 16:00:00+00:00,2344.9,2335.7001,1,10.0,2.25,1.0,-91.9990000000007,-98.4990000000007,-1.08,2335.8001,2371.7999,NY_AFTERNOON,[],False
9f7364fd,MGC,MGCQ24,SHORT,2024-06-27 02:00:00+00:00,2024-06-27 03:00:00+00:00,2334.7000000000003,2319.0,1,10.0,2.25,1.0,157.00000000000273,150.50000000000273,2.79,2340.1,2318.9,LONDON_OPEN,[],False
e743abbe,MGC,MGCQ24,SHORT,2024-06-27 03:00:00+00:00,2024-06-27 04:00:00+00:00,2334.7000000000003,2319.0,1,10.0,2.25,1.0,157.00000000000273,150.50000000000273,2.79,2340.1,2318.9,LONDON_OPEN,[],False
08515bd6,MGC,MGCQ24,SHORT,2024-06-27 04:00:00+00:00,2024-06-27 05:00:00+00:00,2334.7000000000003,2319.0,1,10.0,2.25,1.0,157.00000000000273,150.50000000000273,2.79,2340.1,2318.9,LONDON_OPEN,[],False
2e0758cf,MGC,MGCQ24,SHORT,2024-06-27 10:00:00+00:00,2024-06-27 11:00:00+00:00,2344.7999,2344.0998999999997,1,10.0,2.25,1.0,7.0000000000027285,0.5000000000027285,0.13,2345.1999,2343.9999,NY_OPEN,[],False
102d1a48,MGC,MGCQ24,SHORT,2024-07-01 14:00:00+00:00,2024-07-01 23:00:00+00:00,2327.5001,2341.699951171875,1,10.0,2.25,1.0,-141.99851171874798,-148.49851171874798,-0.78,2346.6,2270.6002,NY_AFTERNOON,[],False
ae5e6664,MGC,MGCQ24,SHORT,2024-07-02 04:00:00+00:00,2024-07-02 05:00:00+00:00,2334.7000000000003,2340.2,1,10.0,2.25,1.0,-54.99999999999545,-61.49999999999545,-1.14,2340.1,2318.9,LONDON_OPEN,[],False
07838ed8,MGC,MGCQ24,SHORT,2024-07-03 02:00:00+00:00,2024-07-03 03:00:00+00:00,2334.7000000000003,2340.2,1,10.0,2.25,1.0,-54.99999999999545,-61.49999999999545,-1.14,2340.1,2318.9,LONDON_OPEN,[],False
8534a4b1,MGC,MGCQ24,LONG,2024-07-03 15:30:00+00:00,2024-07-03 16:30:00+00:00,2339.4999,2363.5993000000003,1,10.0,2.25,1.0,240.99400000000514,234.49400000000514,2.86,2331.3001,2363.6993,NY_AFTERNOON,[],False
66a62fd1,MGC,MGCQ24,LONG,2024-07-05 04:00:00+00:00,2024-07-05 05:00:00+00:00,2340.4,2371.1,1,10.0,2.25,1.0,306.9999999999982,300.4999999999982,2.89,2330.0,2371.2,LONDON_OPEN,[],False
e79f4fd6,MGC,MGCQ24,LONG,2024-07-05 14:00:00+00:00,2024-07-05 15:00:00+00:00,2339.4999,2363.5993000000003,1,10.0,2.25,1.0,240.99400000000514,234.49400000000514,2.86,2331.3001,2363.6993,NY_AFTERNOON,[],False
5f494834,MGC,MGCQ24,LONG,2024-07-05 15:00:00+00:00,2024-07-05 16:00:00+00:00,2339.4999,2363.5993000000003,1,10.0,2.25,1.0,240.99400000000514,234.49400000000514,2.86,2331.3001,2363.6993,NY_AFTERNOON,[],False
76fe700d,MGC,MGCQ24,LONG,2024-07-08 02:00:00+00:00,2024-07-08 03:00:00+00:00,2340.4,2371.1,1,10.0,2.25,1.0,306.9999999999982,300.4999999999982,2.89,2330.0,2371.2,LONDON_OPEN,[],False
5b2f489f,MGC,MGCQ24,LONG,2024-07-08 03:00:00+00:00,2024-07-08 04:00:00+00:00,2340.4,2371.1,1,10.0,2.25,1.0,306.9999999999982,300.4999999999982,2.89,2330.0,2371.2,LONDON_OPEN,[],False
92dbc648,MGC,MGCQ24,LONG,2024-07-08 04:00:00+00:00,2024-07-08 05:00:00+00:00,2340.4,2371.1,1,10.0,2.25,1.0,306.9999999999982,300.4999999999982,2.89,2330.0,2371.2,LONDON_OPEN,[],False
f7b8fbee,MGC,MGCQ24,LONG,2024-07-08 10:00:00+00:00,2024-07-08 11:00:00+00:00,2335.7999999999997,2336.5,1,10.0,2.25,1.0,7.0000000000027285,0.5000000000027285,0.13,2335.4,2336.6,NY_OPEN,[],False
e37d2d81,MGC,MGCQ24,LONG,2024-07-08 12:00:00+00:00,2024-07-08 13:00:00+00:00,2337.9999,2345.5993000000003,1,10.0,2.25,1.0,75.99400000000514,69.49400000000514,2.57,2335.3001,2345.6993,NY_LUNCH,[],False
eb341dc8,MGC,MGCQ24,LONG,2024-07-08 14:00:00+00:00,2024-07-08 15:00:00+00:00,2339.4999,2363.5993000000003,1,10.0,2.25,1.0,240.99400000000514,234.49400000000514,2.86,2331.3001,2363.6993,NY_AFTERNOON,[],False
3524c061,MGC,MGCQ24,LONG,2024-07-09 04:00:00+00:00,2024-07-09 05:00:00+00:00,2341.7999999999997,2363.5,1,10.0,2.25,1.0,217.00000000000273,210.50000000000273,2.84,2334.4,2363.6,LONDON_OPEN,[],False
20aaead4,MGC,MGCQ24,LONG,2024-07-09 10:00:00+00:00,2024-07-09 11:00:00+00:00,2335.7999999999997,2336.5,1,10.0,2.25,1.0,7.0000000000027285,0.5000000000027285,0.13,2335.4,2336.6,NY_OPEN,[],False
1a62599c,MGC,MGCQ24,LONG,2024-07-09 12:00:00+00:00,2024-07-09 13:00:00+00:00,2337.9999,2338.6999,1,10.0,2.25,1.0,7.0000000000027285,0.5000000000027285,0.13,2337.5999,2338.7999,NY_LUNCH,[],False
8863ba4c,MGC,MGCQ24,LONG,2024-07-10 15:00:00+00:00,2024-07-10 16:00:00+00:00,2339.4999,2362.6999,1,10.0,2.25,1.0,232.00000000000273,225.50000000000273,2.85,2331.5999,2362.7999,NY_AFTERNOON,[],False
80cbe3dc,MGC,MGCQ24,LONG,2024-07-11 02:00:00+00:00,2024-07-11 03:00:00+00:00,2341.7999999999997,2342.5,1,10.0,2.25,1.0,7.0000000000027285,0.5000000000027285,0.13,2341.4,2342.6,LONDON_OPEN,[],False
d40687d1,MGC,MGCQ24,LONG,2024-07-11 03:00:00+00:00,2024-07-11 04:00:00+00:00,2341.7999999999997,2342.5,1,10.0,2.25,1.0,7.0000000000027285,0.5000000000027285,0.13,2341.4,2342.6,LONDON_OPEN,[],False
