index,date,time,exit_time,hold_mins,dir,entry,sl,t1,t2,t3,risk_pts,exit_price,outcome,r,score,mss,regime,fvg_size,fvg_top,fvg_bottom,hour,minute,weekday,win,period,month,year,session
MIDCPNIFTY,2026-01-14,12:27,13:09,42,SHORT,13738.4,13752.8,13716.8,13709.6,13695.2,14.4,13752.8,SL,-1.0,15,BOS,TRENDING,13.9,0,0,12,27,2,0,2025-26,2026-01,2026,PM (12-15)
BANKNIFTY,2026-01-16,13:30,13:33,3,LONG,60130.5,60121.0,60144.8,60149.5,60228.7,9.5,60149.5,T2,2.0,15,CHOCH,TRENDING,9.0,0,0,13,30,4,1,2025-26,2026-01,2026,PM (12-15)
BANKNIFTY,2026-01-16,12:30,12:36,6,SHORT,60174.5,60207.6,60124.8,60108.3,60075.2,33.1,60124.8,T1,1.5,13,CHOCH,TRENDING,32.6,0,0,12,30,4,1,2025-26,2026-01,2026,PM (12-15)
MIDCPNIFTY,2026-01-16,12:00,12:03,3,SHORT,13828.5,13838.4,13818.8,13813.9,13802.1,9.8,13813.9,T2,1.5,12,BOS,NEUTRAL,9.3,0,0,12,0,4,1,2025-26,2026-01,2026,PM (12-15)
MIDCPNIFTY,2026-01-16,14:42,14:45,3,LONG,13682.4,13661.2,13714.2,13724.8,13835.5,21.2,13714.2,T1,1.5,14,CHOCH,TRENDING,20.7,0,0,14,42,4,1,2025-26,2026-01,2026,PM (12-15)
NIFTY,2026-01-16,12:27,12:30,3,SHORT,25884.7,25894.4,25865.3,25855.6,25752.0,9.7,25855.6,T2,3.0,13,CHOCH,TRENDING,9.2,0,0,12,27,4,1,2025-26,2026-01,2026,PM (12-15)
BANKNIFTY,2026-01-19,12:15,12:18,3,LONG,59786.5,59767.0,59815.8,59825.5,59966.2,19.5,59825.5,T2,2.0,11,CHOCH,TRENDING,19.0,0,0,12,15,0,1,2025-26,2026-01,2026,PM (12-15)
MIDCPNIFTY,2026-01-19,11:36,11:39,3,LONG,13632.1,13624.5,13639.6,13643.4,13652.4,7.5,13643.4,T2,1.5,10,BOS,NEUTRAL,7.05,0,0,11,36,0,1,2025-26,2026-01,2026,AM (10-12)
MIDCPNIFTY,2026-01-19,13:06,13:09,3,LONG,13627.0,13620.3,13633.7,13637.0,13644.8,6.7,13637.0,T2,1.5,13,CHOCH,NEUTRAL,6.2,0,0,13,6,0,1,2025-26,2026-01,2026,PM (12-15)
FINNIFTY,2026-01-19,13:30,13:48,18,SHORT,27512.3,27521.5,27498.5,27493.9,27480.1,9.2,27521.5,SL,-1.0,15,CHOCH,TRENDING,8.7,0,0,13,30,0,0,2025-26,2026-01,2026,PM (12-15)
MIDCPNIFTY,2026-01-19,10:54,10:57,3,LONG,13638.4,13633.6,13643.2,13645.6,13652.4,4.8,13652.4,T3,2.91,12,BOS,NEUTRAL,4.3,0,0,10,54,0,1,2025-26,2026-01,2026,AM (10-12)
NIFTY,2026-01-19,12:15,12:18,3,LONG,25560.5,25553.6,25574.3,25581.2,25618.8,6.9,25581.2,T2,3.0,14,CHOCH,TRENDING,6.4,0,0,12,15,0,1,2025-26,2026-01,2026,PM (12-15)
BANKNIFTY,2026-01-20,13:21,13:24,3,LONG,59762.3,59759.8,59766.1,59767.3,59796.3,2.5,59767.3,T2,2.0,15,CHOCH,TRENDING,0.8,0,0,13,21,1,1,2025-26,2026-01,2026,PM (12-15)
MIDCPNIFTY,2026-01-21,12:03,12:06,3,LONG,13085.3,13053.9,13116.7,13132.4,13215.2,31.4,13132.4,T2,1.5,11,BOS,NEUTRAL,30.9,0,0,12,3,2,1,2025-26,2026-01,2026,PM (12-15)
FINNIFTY,2026-01-21,11:30,12:00,30,LONG,26944.0,26902.0,27007.0,27028.0,27070.0,42.0,27028.0,T2,2.0,15,CHOCH,TRENDING,41.5,0,0,11,30,2,1,2025-26,2026-01,2026,AM (10-12)
BANKNIFTY,2026-01-21,13:51,13:54,3,SHORT,59005.7,59016.6,58989.3,58983.9,58820.0,10.9,58983.9,T2,2.0,12,BOS,TRENDING,10.4,0,0,13,51,2,1,2025-26,2026-01,2026,PM (12-15)
MIDCPNIFTY,2026-01-21,13:09,13:12,3,SHORT,13295.1,13310.5,13272.0,13264.3,13138.2,15.4,13264.3,T2,2.0,11,CHOCH,TRENDING,14.9,0,0,13,9,2,1,2025-26,2026-01,2026,PM (12-15)
BANKNIFTY,2026-01-22,12:42,12:45,3,LONG,59149.1,59132.4,59174.2,59182.5,59287.0,16.7,59182.5,T2,2.0,12,BOS,TRENDING,16.2,0,0,12,42,3,1,2025-26,2026-01,2026,PM (12-15)
NIFTY,2026-01-22,12:06,12:09,3,LONG,25231.6,25223.5,25243.8,25247.8,25311.0,8.1,25247.8,T2,2.0,13,CHOCH,NEUTRAL,7.6,0,0,12,6,3,1,2025-26,2026-01,2026,PM (12-15)
BANKNIFTY,2026-01-22,12:06,12:09,3,LONG,59011.3,58966.8,59078.1,59100.3,59191.0,44.5,59100.3,T2,2.0,13,CHOCH,TRENDING,44.0,0,0,12,6,3,1,2025-26,2026-01,2026,PM (12-15)
MIDCPNIFTY,2026-01-22,12:06,12:09,3,LONG,13214.2,13201.4,13233.5,13240.0,13296.9,12.8,13240.0,T2,2.0,14,CHOCH,TRENDING,12.35,0,0,12,6,3,1,2025-26,2026-01,2026,PM (12-15)
FINNIFTY,2026-01-22,13:06,13:33,27,LONG,27087.7,27048.5,27146.5,27166.1,27205.3,39.2,27146.5,T1,1.5,14,CHOCH,TRENDING,38.7,0,0,13,6,3,1,2025-26,2026-01,2026,PM (12-15)
FINNIFTY,2026-01-22,12:33,12:36,3,LONG,27100.7,27069.1,27148.1,27163.9,27195.5,31.6,27148.1,T1,1.5,14,CHOCH,TRENDING,31.1,0,0,12,33,3,1,2025-26,2026-01,2026,PM (12-15)
FINNIFTY,2026-01-22,10:30,10:33,3,SHORT,27201.4,27236.8,27148.3,27130.6,27012.4,35.4,27130.6,T2,2.0,15,BOS,TRENDING,34.9,0,0,10,30,3,1,2025-26,2026-01,2026,AM (10-12)
FINNIFTY,2026-01-22,14:12,14:15,3,SHORT,27154.7,27181.6,27114.3,27100.9,27074.0,26.9,27100.9,T2,2.0,16,CHOCH,TRENDING,26.4,0,0,14,12,3,1,2025-26,2026-01,2026,PM (12-15)
FINNIFTY,2026-01-23,10:33,11:39,66,LONG,27140.5,27107.6,27189.8,27206.3,27239.2,32.9,27107.6,SL,-1.0,14,CHOCH,TRENDING,32.4,0,0,10,33,4,0,2025-26,2026-01,2026,AM (10-12)
NIFTY,2026-01-23,12:27,12:30,3,LONG,25222.6,25211.0,25245.8,25257.4,25269.0,11.6,25245.8,T1,2.0,13,CHOCH,TRENDING,11.1,0,0,12,27,4,1,2025-26,2026-01,2026,PM (12-15)
BANKNIFTY,2026-01-23,12:30,12:33,3,LONG,59045.5,59009.0,59100.2,59118.5,59155.0,36.5,59100.2,T1,1.5,9,CHOCH,TRENDING,36.0,0,0,12,30,4,1,2025-26,2026-01,2026,PM (12-15)
NIFTY,2026-01-27,11:21,11:42,21,SHORT,25121.5,25169.0,25026.5,24979.0,24931.5,47.5,25169.0,SL,-1.0,12,CHOCH,TRENDING,47.0,0,0,11,21,1,0,2025-26,2026-01,2026,AM (10-12)
NIFTY,2026-01-27,10:42,10:45,3,SHORT,25121.5,25169.0,25026.5,24979.0,24931.5,47.5,25026.5,T1,2.0,16,CHOCH,TRENDING,47.0,0,0,10,42,1,1,2025-26,2026-01,2026,AM (10-12)
NIFTY,2026-01-27,14:39,14:42,3,LONG,25061.0,25037.0,25109.0,25133.0,25157.0,24.0,25133.0,T2,3.0,17,CHOCH,TRENDING,23.5,0,0,14,39,1,1,2025-26,2026-01,2026,PM (12-15)
NIFTY,2026-01-27,13:36,13:39,3,SHORT,25125.5,25137.4,25101.7,25089.8,24983.1,11.9,25089.8,T2,3.0,13,CHOCH,TRENDING,11.4,0,0,13,36,1,1,2025-26,2026-01,2026,PM (12-15)
BANKNIFTY,2026-01-27,13:39,13:42,3,SHORT,58743.3,58759.6,58727.0,58718.8,58637.4,16.3,58718.8,T2,1.5,16,CHOCH,NEUTRAL,15.8,0,0,13,39,1,1,2025-26,2026-01,2026,PM (12-15)
FINNIFTY,2026-01-27,13:36,13:39,3,SHORT,26969.5,26995.7,26943.3,26930.2,26887.7,26.2,26887.7,T3,3.12,17,CHOCH,NEUTRAL,25.7,0,0,13,36,1,1,2025-26,2026-01,2026,PM (12-15)
FINNIFTY,2026-01-27,10:33,10:39,6,SHORT,26958.7,26993.1,26907.1,26889.9,26855.5,34.4,26907.1,T1,1.5,17,CHOCH,TRENDING,33.9,0,0,10,33,1,1,2025-26,2026-01,2026,AM (10-12)
FINNIFTY,2026-01-27,11:57,12:03,6,SHORT,26914.5,26940.7,26875.2,26862.1,26835.9,26.2,26940.7,SL,-1.0,13,CHOCH,TRENDING,25.7,0,0,11,57,1,0,2025-26,2026-01,2026,AM (10-12)
MIDCPNIFTY,2026-01-28,12:24,12:27,3,SHORT,13296.0,13299.8,13292.2,13290.3,13257.7,3.8,13290.3,T2,1.5,12,BOS,NEUTRAL,3.3,0,0,12,24,2,1,2025-26,2026-01,2026,PM (12-15)
MIDCPNIFTY,2026-01-28,10:42,10:45,3,SHORT,13257.0,13266.1,13243.5,13239.0,13207.0,9.1,13239.0,T2,2.0,14,CHOCH,TRENDING,8.55,0,0,10,42,2,1,2025-26,2026-01,2026,AM (10-12)
NIFTY,2026-01-28,10:21,10:27,6,SHORT,25399.6,25420.2,25358.4,25337.8,25317.2,20.6,25358.4,T1,2.0,11,BOS,TRENDING,20.1,0,0,10,21,2,1,2025-26,2026-01,2026,AM (10-12)
NIFTY,2026-01-28,14:45,14:48,3,LONG,25360.5,25355.3,25368.3,25370.9,25411.5,5.2,25370.9,T2,2.0,14,BOS,NEUTRAL,4.7,0,0,14,45,2,1,2025-26,2026-01,2026,PM (12-15)
FINNIFTY,2026-01-28,13:15,13:21,6,LONG,27408.5,27383.1,27446.6,27459.3,27484.7,25.4,27383.1,SL,-1.0,14,CHOCH,TRENDING,24.9,0,0,13,15,2,0,2025-26,2026-01,2026,PM (12-15)
MIDCPNIFTY,2026-01-29,11:27,11:30,3,LONG,13339.5,13328.6,13355.9,13361.3,13417.5,10.9,13361.3,T2,2.0,14,BOS,TRENDING,10.4,0,0,11,27,3,1,2025-26,2026-01,2026,AM (10-12)
BANKNIFTY,2026-01-29,11:36,11:39,3,SHORT,60027.3,60035.6,60014.8,60010.7,59713.7,8.3,60010.7,T2,2.0,12,CHOCH,TRENDING,7.8,0,0,11,36,3,1,2025-26,2026-01,2026,AM (10-12)
BANKNIFTY,2026-01-30,14:45,14:48,3,SHORT,59999.5,60028.0,59956.8,59942.5,59914.0,28.5,59956.8,T1,1.5,12,BOS,TRENDING,28.0,0,0,14,45,4,1,2025-26,2026-01,2026,PM (12-15)
MIDCPNIFTY,2026-01-30,12:33,12:36,3,LONG,13421.0,13418.5,13423.5,13424.8,13450.9,2.5,13424.8,T2,1.5,15,CHOCH,NEUTRAL,0.25,0,0,12,33,4,1,2025-26,2026-01,2026,PM (12-15)
MIDCPNIFTY,2026-02-01,11:42,11:45,3,SHORT,13409.0,13450.2,13347.0,13326.4,13285.0,41.3,13326.4,T2,2.0,16,CHOCH,TRENDING,40.8,0,0,11,42,6,1,2025-26,2026-02,2026,AM (10-12)
NIFTY,2026-02-01,11:42,11:45,3,SHORT,25464.5,25495.2,25403.1,25372.4,25341.7,30.7,25403.1,T1,2.0,14,BOS,TRENDING,30.2,0,0,11,42,6,1,2025-26,2026-02,2026,AM (10-12)
FINNIFTY,2026-02-02,12:57,13:06,9,SHORT,26758.7,26785.9,26717.9,26704.3,26677.1,27.2,26785.9,SL,-1.0,14,CHOCH,TRENDING,26.7,0,0,12,57,0,0,2025-26,2026-02,2026,PM (12-15)
BANKNIFTY,2026-02-02,11:45,11:48,3,LONG,58420.5,58404.2,58444.9,58453.1,58623.0,16.3,58453.1,T2,2.0,12,BOS,TRENDING,15.8,0,0,11,45,0,1,2025-26,2026-02,2026,AM (10-12)
MIDCPNIFTY,2026-02-03,14:45,14:48,3,SHORT,13726.3,13738.7,13713.9,13707.7,13693.3,12.4,13713.9,T1,1.0,13,CHOCH,NEUTRAL,11.9,0,0,14,45,1,1,2025-26,2026-02,2026,PM (12-15)
MIDCPNIFTY,2026-02-03,12:36,12:39,3,SHORT,13724.5,13727.0,13720.8,13719.5,13687.5,2.5,13719.5,T2,2.0,13,BOS,TRENDING,0.5,0,0,12,36,1,1,2025-26,2026-02,2026,PM (12-15)
MIDCPNIFTY,2026-02-03,11:57,12:00,3,LONG,13745.0,13742.5,13748.7,13750.0,13780.6,2.5,13750.0,T2,2.0,10,BOS,TRENDING,1.85,0,0,11,57,1,1,2025-26,2026-02,2026,AM (10-12)
NIFTY,2026-02-04,12:21,12:24,3,LONG,25808.5,25800.9,25823.7,25831.3,25838.9,7.6,25823.7,T1,2.0,16,BOS,TRENDING,7.1,0,0,12,21,2,1,2025-26,2026-02,2026,PM (12-15)
NIFTY,2026-02-04,11:12,11:15,3,SHORT,25814.6,25828.8,25793.3,25786.2,25772.0,14.2,25786.2,T2,2.0,12,BOS,NEUTRAL,13.7,0,0,11,12,2,1,2025-26,2026-02,2026,AM (10-12)
FINNIFTY,2026-02-05,11:39,11:45,6,LONG,27720.5,27701.1,27749.6,27759.3,27778.7,19.4,27749.6,T1,1.5,15,CHOCH,TRENDING,18.9,0,0,11,39,3,1,2025-26,2026-02,2026,AM (10-12)
NIFTY,2026-02-06,12:06,12:09,3,SHORT,25694.4,25709.8,25663.6,25648.2,25571.4,15.4,25663.6,T1,2.0,12,CHOCH,TRENDING,14.9,0,0,12,6,4,1,2025-26,2026-02,2026,PM (12-15)
MIDCPNIFTY,2026-02-06,11:54,11:57,3,LONG,13580.5,13563.4,13606.1,13614.6,13631.8,17.1,13606.1,T1,1.5,11,BOS,TRENDING,16.6,0,0,11,54,4,1,2025-26,2026-02,2026,AM (10-12)
FINNIFTY,2026-02-06,11:21,11:24,3,LONG,27675.5,27651.4,27711.7,27723.7,27788.0,24.1,27723.7,T2,2.0,16,CHOCH,TRENDING,23.6,0,0,11,21,4,1,2025-26,2026-02,2026,AM (10-12)
BANKNIFTY,2026-02-06,12:06,12:09,3,SHORT,60108.1,60146.8,60050.1,60030.7,59978.4,38.7,60030.7,T2,2.0,11,CHOCH,TRENDING,38.2,0,0,12,6,4,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-06,12:27,13:51,84,SHORT,27745.6,27762.2,27720.7,27712.4,27695.8,16.6,27762.2,SL,-1.0,13,CHOCH,TRENDING,16.1,0,0,12,27,4,0,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-09,13:03,13:09,6,SHORT,28130.7,28140.8,28115.5,28110.5,28100.4,10.1,28140.8,SL,-1.0,13,CHOCH,TRENDING,9.6,0,0,13,3,0,0,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-10,14:33,15:21,48,LONG,28190.5,28165.0,28228.8,28241.5,28267.0,25.5,28201.2,EOD,0.42,14,CHOCH,TRENDING,25.0,0,0,14,33,1,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-10,12:15,12:48,33,LONG,28211.5,28202.2,28225.5,28230.1,28239.4,9.3,28239.4,T3,3.0,13,CHOCH,TRENDING,8.8,0,0,12,15,1,1,2025-26,2026-02,2026,PM (12-15)
NIFTY,2026-02-10,13:18,13:21,3,SHORT,26027.5,26030.9,26020.7,26017.3,26007.1,3.4,26007.1,T3,6.0,16,CHOCH,TRENDING,2.9,0,0,13,18,1,1,2025-26,2026-02,2026,PM (12-15)
NIFTY,2026-02-10,14:18,14:27,9,LONG,25975.5,25968.8,25988.9,25995.6,26002.3,6.7,25968.8,SL,-1.0,14,CHOCH,TRENDING,6.2,0,0,14,18,1,0,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-11,14:24,14:30,6,SHORT,28290.6,28309.4,28262.4,28253.0,28234.2,18.8,28262.4,T1,1.5,13,CHOCH,TRENDING,18.3,0,0,14,24,2,1,2025-26,2026-02,2026,PM (12-15)
MIDCPNIFTY,2026-02-11,13:06,13:09,3,LONG,13930.5,13925.4,13938.1,13940.7,13960.2,5.1,13940.7,T2,2.0,15,CHOCH,TRENDING,4.6,0,0,13,6,2,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-11,13:15,13:30,15,LONG,28220.9,28191.2,28265.5,28280.3,28310.0,29.7,28265.5,T1,1.5,16,CHOCH,TRENDING,29.2,0,0,13,15,2,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-11,11:39,12:15,36,SHORT,28269.5,28286.3,28244.3,28235.9,28219.1,16.8,28235.9,T2,2.0,15,CHOCH,TRENDING,16.3,0,0,11,39,2,1,2025-26,2026-02,2026,AM (10-12)
BANKNIFTY,2026-02-12,13:18,13:21,3,LONG,60820.3,60810.6,60830.0,60834.8,60859.2,9.7,60834.8,T2,1.5,10,BOS,NEUTRAL,9.2,0,0,13,18,3,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-12,11:45,12:33,48,SHORT,28359.4,28374.8,28336.3,28328.6,28313.2,15.4,28374.8,SL,-1.0,15,CHOCH,TRENDING,14.9,0,0,11,45,3,0,2025-26,2026-02,2026,AM (10-12)
MIDCPNIFTY,2026-02-13,13:48,13:51,3,SHORT,13685.4,13702.9,13667.8,13659.0,13627.0,17.6,13659.0,T2,1.5,14,CHOCH,NEUTRAL,17.05,0,0,13,48,4,1,2025-26,2026-02,2026,PM (12-15)
MIDCPNIFTY,2026-02-13,12:57,13:00,3,SHORT,13679.5,13682.0,13675.8,13674.5,13627.0,2.5,13674.5,T2,2.0,15,CHOCH,TRENDING,0.05,0,0,12,57,4,1,2025-26,2026-02,2026,PM (12-15)
MIDCPNIFTY,2026-02-13,11:45,11:48,3,LONG,13643.0,13627.5,13658.5,13666.2,13687.6,15.5,13666.2,T2,1.5,13,BOS,NEUTRAL,15.0,0,0,11,45,4,1,2025-26,2026-02,2026,AM (10-12)
FINNIFTY,2026-02-13,13:18,15:00,102,LONG,28171.5,28137.0,28223.2,28240.5,28275.0,34.5,28223.2,T1,1.5,17,CHOCH,TRENDING,34.0,0,0,13,18,4,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-16,14:09,14:33,24,SHORT,28229.5,28254.0,28192.8,28180.5,28156.0,24.5,28254.0,SL,-1.0,16,CHOCH,TRENDING,24.0,0,0,14,9,0,0,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-16,12:15,12:24,9,SHORT,28139.5,28146.0,28133.0,28129.8,28126.5,6.5,28146.0,SL,-1.0,11,CHOCH,NEUTRAL,6.0,0,0,12,15,0,0,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-16,11:00,11:45,45,SHORT,28168.9,28186.2,28143.0,28134.3,28117.0,17.3,28143.0,T1,1.5,13,CHOCH,TRENDING,16.8,0,0,11,0,0,1,2025-26,2026-02,2026,AM (10-12)
MIDCPNIFTY,2026-02-16,12:51,12:54,3,SHORT,13594.4,13597.0,13590.4,13589.1,13568.9,2.6,13597.0,SL,-1.0,15,CHOCH,TRENDING,2.15,0,0,12,51,0,0,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-17,12:30,15:00,150,SHORT,28254.5,28270.0,28231.2,28223.5,28203.6,15.5,28270.0,SL,-1.0,13,CHOCH,TRENDING,15.0,0,0,12,30,1,0,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-17,10:18,10:21,3,LONG,28188.1,28175.2,28207.5,28213.9,28305.0,12.9,28213.9,T2,2.0,16,CHOCH,TRENDING,12.4,0,0,10,18,1,1,2025-26,2026-02,2026,AM (10-12)
BANKNIFTY,2026-02-17,13:57,14:00,3,SHORT,61102.5,61105.0,61100.0,61098.8,61051.2,2.5,61105.0,SL,-1.0,15,CHOCH,NEUTRAL,2.0,0,0,13,57,1,0,2025-26,2026-02,2026,PM (12-15)
MIDCPNIFTY,2026-02-17,10:45,10:48,3,SHORT,13686.5,13709.0,13652.9,13641.6,13619.2,22.4,13652.9,T1,1.5,13,BOS,TRENDING,21.95,0,0,10,45,1,1,2025-26,2026-02,2026,AM (10-12)
NIFTY,2026-02-17,14:39,14:42,3,LONG,25721.4,25710.3,25743.6,25754.7,25775.9,11.1,25743.6,T1,2.0,16,CHOCH,TRENDING,10.6,0,0,14,39,1,1,2025-26,2026-02,2026,PM (12-15)
MIDCPNIFTY,2026-02-17,13:48,13:51,3,SHORT,13709.8,13720.1,13694.1,13689.0,13678.5,10.4,13694.1,T1,1.5,14,BOS,TRENDING,9.9,0,0,13,48,1,1,2025-26,2026-02,2026,PM (12-15)
MIDCPNIFTY,2026-02-18,11:51,11:54,3,LONG,13680.5,13675.3,13685.7,13688.3,13697.6,5.2,13685.7,T1,1.0,13,CHOCH,NEUTRAL,4.7,0,0,11,51,2,1,2025-26,2026-02,2026,AM (10-12)
NIFTY,2026-02-18,10:54,10:57,3,LONG,25699.1,25696.6,25704.1,25706.6,25749.0,2.5,25706.6,T2,3.0,15,BOS,TRENDING,1.6,0,0,10,54,2,1,2025-26,2026-02,2026,AM (10-12)
NIFTY,2026-02-18,13:54,13:57,3,SHORT,25745.6,25749.1,25740.3,25738.6,25733.3,3.5,25738.6,T2,2.0,13,CHOCH,NEUTRAL,3.0,0,0,13,54,2,1,2025-26,2026-02,2026,PM (12-15)
BANKNIFTY,2026-02-18,13:30,13:33,3,SHORT,61284.5,61290.0,61279.0,61276.2,61262.1,5.5,61262.1,T3,4.07,13,CHOCH,NEUTRAL,5.0,0,0,13,30,2,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-19,13:51,14:45,54,LONG,28180.5,28138.0,28223.0,28244.2,28265.5,42.5,28138.0,SL,-1.0,13,CHOCH,NEUTRAL,42.0,0,0,13,51,3,0,2025-26,2026-02,2026,PM (12-15)
NIFTY,2026-02-19,13:06,13:09,3,LONG,25615.6,25609.7,25627.4,25633.3,25649.9,5.9,25633.3,T2,3.0,12,CHOCH,TRENDING,5.4,0,0,13,6,3,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-20,12:51,12:57,6,SHORT,28277.7,28312.1,28226.1,28208.9,28174.5,34.4,28208.9,T2,2.0,17,CHOCH,TRENDING,33.9,0,0,12,51,4,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-20,14:27,15:03,36,SHORT,28265.7,28281.4,28242.2,28234.3,28218.6,15.7,28242.2,T1,1.5,14,CHOCH,TRENDING,15.2,0,0,14,27,4,1,2025-26,2026-02,2026,PM (12-15)
NIFTY,2026-02-20,14:00,14:15,15,LONG,25591.5,25572.0,25620.8,25630.5,25650.0,19.5,25630.5,T2,2.0,15,CHOCH,NEUTRAL,19.0,0,0,14,0,4,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-24,10:21,10:30,9,LONG,28335.1,28308.4,28361.8,28375.2,28438.0,26.7,28375.2,T2,1.5,17,CHOCH,NEUTRAL,26.2,0,0,10,21,1,1,2025-26,2026-02,2026,AM (10-12)
MIDCPNIFTY,2026-02-24,13:57,14:00,3,LONG,13345.8,13320.4,13384.0,13396.7,13442.7,25.4,13396.7,T2,2.0,15,BOS,TRENDING,24.95,0,0,13,57,1,1,2025-26,2026-02,2026,PM (12-15)
NIFTY,2026-02-24,13:57,14:09,12,LONG,25383.5,25357.5,25435.5,25461.5,25487.5,26.0,25435.5,T1,2.0,17,CHOCH,TRENDING,25.5,0,0,13,57,1,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-24,11:12,11:18,6,LONG,28354.5,28322.0,28403.2,28419.5,28452.0,32.5,28403.2,T1,1.5,13,CHOCH,TRENDING,32.0,0,0,11,12,1,1,2025-26,2026-02,2026,AM (10-12)
BANKNIFTY,2026-02-24,14:09,14:12,3,LONG,61014.1,61011.6,61016.6,61017.8,61265.2,2.5,61017.8,T2,1.5,13,BOS,NEUTRAL,1.4,0,0,14,9,1,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-24,13:12,13:15,3,LONG,28296.5,28282.2,28318.0,28325.1,28382.5,14.3,28325.1,T2,2.0,13,BOS,TRENDING,13.8,0,0,13,12,1,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-24,14:00,14:12,12,LONG,28256.2,28213.4,28320.4,28341.8,28384.6,42.8,28320.4,T1,1.5,17,CHOCH,TRENDING,42.3,0,0,14,0,1,1,2025-26,2026-02,2026,PM (12-15)
BANKNIFTY,2026-02-25,11:54,11:57,3,SHORT,61490.9,61501.2,61480.6,61475.4,61455.0,10.3,61455.0,T3,3.49,11,CHOCH,NEUTRAL,9.8,0,0,11,54,2,1,2025-26,2026-02,2026,AM (10-12)
NIFTY,2026-02-25,12:06,12:09,3,SHORT,25760.5,25768.1,25749.1,25745.3,25737.7,7.6,25749.1,T1,1.5,13,CHOCH,NEUTRAL,7.1,0,0,12,6,2,1,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-25,10:48,11:18,30,SHORT,28594.5,28631.6,28538.8,28520.3,28483.2,37.1,28538.8,T1,1.5,17,CHOCH,TRENDING,36.6,0,0,10,48,2,1,2025-26,2026-02,2026,AM (10-12)
FINNIFTY,2026-02-25,14:24,15:00,36,LONG,28417.1,28383.2,28468.0,28484.9,28518.8,33.9,28484.9,T2,2.0,14,CHOCH,TRENDING,33.4,0,0,14,24,2,1,2025-26,2026-02,2026,PM (12-15)
MIDCPNIFTY,2026-02-25,10:48,10:51,3,SHORT,13602.8,13611.8,13589.2,13584.8,13568.0,9.0,13589.2,T1,1.5,12,BOS,TRENDING,8.5,0,0,10,48,2,1,2025-26,2026-02,2026,AM (10-12)
BANKNIFTY,2026-02-25,10:57,11:12,15,SHORT,61562.5,61608.6,61493.3,61470.3,61424.2,46.1,61493.3,T1,1.5,11,CHOCH,TRENDING,45.6,0,0,10,57,2,1,2025-26,2026-02,2026,AM (10-12)
BANKNIFTY,2026-02-26,13:54,13:57,3,LONG,61248.1,61245.6,61250.6,61251.8,61270.0,2.5,61245.6,SL,-1.0,12,BOS,NEUTRAL,0.2,0,0,13,54,3,0,2025-26,2026-02,2026,PM (12-15)
FINNIFTY,2026-02-26,10:30,10:33,3,SHORT,28479.5,28486.5,28469.0,28465.5,28433.0,7.0,28469.0,T1,1.5,11,BOS,TRENDING,6.5,0,0,10,30,3,1,2025-26,2026-02,2026,AM (10-12)
FINNIFTY,2026-02-26,14:36,14:39,3,LONG,28355.2,28314.7,28416.0,28436.2,28476.7,40.5,28416.0,T1,1.5,14,CHOCH,TRENDING,40.0,0,0,14,36,3,1,2025-26,2026-02,2026,PM (12-15)
MIDCPNIFTY,2026-02-26,13:39,13:42,3,LONG,13630.5,13620.8,13645.1,13650.0,13698.4,9.8,13650.0,T2,2.0,15,BOS,TRENDING,9.25,0,0,13,39,3,1,2025-26,2026-02,2026,PM (12-15)
NIFTY,2026-02-26,10:57,11:00,3,SHORT,25669.5,25676.6,25658.8,25655.3,25638.5,7.1,25638.5,T3,4.37,13,CHOCH,NEUTRAL,6.6,0,0,10,57,3,1,2025-26,2026-02,2026,AM (10-12)
MIDCPNIFTY,2026-02-27,14:30,14:33,3,SHORT,13600.5,13607.1,13590.5,13587.2,13580.5,6.7,13590.5,T1,1.5,15,CHOCH,TRENDING,6.15,0,0,14,30,4,1,2025-26,2026-02,2026,PM (12-15)
