trade_id,symbol,contract,direction,entry_time,exit_time,entry_price,exit_price,contracts,point_value,commission,slippage,pnl_gross,pnl_net,r_multiple,stop_loss,target,session,tags,open
9ec71459,MNQ,MNQH25,SHORT,2025-01-16 02:00:00+00:00,2025-01-16 03:00:00+00:00,21281.0,21282.25,1,2.0,2.25,0.5,-2.5,-8.0,-4.0,21282.0,21279.0,LONDON_OPEN,[],False
1878596d,MNQ,MNQH25,LONG,2025-01-23 04:00:00+00:00,2025-01-23 05:00:00+00:00,20947.5,20949.25,1,2.0,2.25,0.5,3.5,-2.0,-1.0,20946.5,20949.5,LONDON_OPEN,[],False
f68fc3a0,MNQ,MNQH25,LONG,2025-01-27 02:00:00+00:00,2025-01-27 03:00:00+00:00,21307.75,21309.5,1,2.0,2.25,0.5,3.5,-2.0,-1.0,21306.75,21309.75,LONDON_OPEN,[],False
4a7ecaf8,MNQ,MNQH25,LONG,2025-01-27 03:00:00+00:00,2025-01-27 04:00:00+00:00,21307.75,21309.5,1,2.0,2.25,0.5,3.5,-2.0,-1.0,21306.75,21309.75,LONDON_OPEN,[],False
205ee93b,MNQ,MNQH25,LONG,2025-01-27 04:00:00+00:00,2025-01-27 05:00:00+00:00,21307.75,21309.5,1,2.0,2.25,0.5,3.5,-2.0,-1.0,21306.75,21309.75,LONDON_OPEN,[],False
8098aaa9,MNQ,MNQH25,SHORT,2025-01-27 15:00:00+00:00,2025-01-27 16:00:00+00:00,21977.75,21781.75,1,2.0,2.25,0.5,392.0,386.5,2.94,22043.5,21781.5,NY_AFTERNOON,[],False
50f25d1e,MNQ,MNQH25,SHORT,2025-01-28 14:00:00+00:00,2025-01-28 15:00:00+00:00,21977.75,21781.75,1,2.0,2.25,0.5,392.0,386.5,2.94,22043.5,21781.5,NY_AFTERNOON,[],False
a1e0d5ab,MNQ,MNQH25,SHORT,2025-01-28 15:00:00+00:00,2025-01-28 16:00:00+00:00,21977.75,21781.75,1,2.0,2.25,0.5,392.0,386.5,2.94,22043.5,21781.5,NY_AFTERNOON,[],False
5583503a,MNQ,MNQH25,SHORT,2025-01-29 14:00:00+00:00,2025-01-29 15:00:00+00:00,21977.75,21781.75,1,2.0,2.25,0.5,392.0,386.5,2.94,22043.5,21781.5,NY_AFTERNOON,[],False
f734b032,MNQ,MNQH25,SHORT,2025-01-29 15:00:00+00:00,2025-01-29 16:00:00+00:00,21977.75,21781.75,1,2.0,2.25,0.5,392.0,386.5,2.94,22043.5,21781.5,NY_AFTERNOON,[],False
a9d7676d,MNQ,MNQH25,SHORT,2025-01-30 14:00:00+00:00,2025-01-30 15:00:00+00:00,21977.75,21781.75,1,2.0,2.25,0.5,392.0,386.5,2.94,22043.5,21781.5,NY_AFTERNOON,[],False
73a8a869,MNQ,MNQH25,SHORT,2025-01-30 15:00:00+00:00,2025-01-30 16:00:00+00:00,21977.75,21781.75,1,2.0,2.25,0.5,392.0,386.5,2.94,22043.5,21781.5,NY_AFTERNOON,[],False
ce95c106,MNQ,MNQH25,SHORT,2025-01-31 14:00:00+00:00,2025-01-31 18:00:00+00:00,21977.75,21781.75,1,2.0,2.25,0.5,392.0,386.5,2.94,22043.5,21781.5,NY_AFTERNOON,[],False
1c2365f7,MNQ,MNQH25,SHORT,2025-02-03 15:00:00+00:00,2025-02-03 16:00:00+00:00,21977.75,21781.75,1,2.0,2.25,0.5,392.0,386.5,2.94,22043.5,21781.5,NY_AFTERNOON,[],False
5390ded6,MNQ,MNQH25,LONG,2025-02-10 04:00:00+00:00,2025-02-10 05:00:00+00:00,21476.0,21579.75,1,2.0,2.25,0.5,207.5,202.0,2.89,21441.0,21580.0,LONDON_OPEN,[],False
e963eb4d,MNQ,MNQH25,LONG,2025-02-10 15:00:00+00:00,2025-02-10 23:00:00+00:00,21605.25,21795.75,1,2.0,2.25,0.5,381.0,375.5,1.25,21455.25,22054.25,NY_AFTERNOON,[],False
19cdb3f1,MNQ,MNQH25,LONG,2025-02-12 15:00:00+00:00,2025-02-12 16:00:00+00:00,21605.25,21739.0,1,2.0,2.25,0.5,267.5,262.0,2.91,21560.25,21739.25,NY_AFTERNOON,[],False
8da9b84a,MNQ,MNQH25,LONG,2025-02-13 03:00:00+00:00,2025-02-13 14:00:00+00:00,21563.75,21930.75,1,2.0,2.25,0.5,734.0,728.5,2.97,21441.0,21931.0,LONDON_OPEN,[],False
559ccaa0,MNQ,MNQH25,LONG,2025-02-13 14:00:00+00:00,2025-02-13 15:00:00+00:00,21605.25,21739.0,1,2.0,2.25,0.5,267.5,262.0,2.91,21560.25,21739.25,NY_AFTERNOON,[],False
9cdd25df,MNQ,MNQH25,LONG,2025-02-13 15:00:00+00:00,2025-02-13 16:00:00+00:00,21605.25,21739.0,1,2.0,2.25,0.5,267.5,262.0,2.91,21560.25,21739.25,NY_AFTERNOON,[],False
59b51233,MNQ,MNQH25,LONG,2025-02-14 02:00:00+00:00,2025-02-14 03:00:00+00:00,21563.75,21930.75,1,2.0,2.25,0.5,734.0,728.5,2.97,21441.0,21931.0,LONDON_OPEN,[],False
9396b7e9,MNQ,MNQH25,LONG,2025-02-14 03:00:00+00:00,2025-02-14 04:00:00+00:00,21563.75,21930.75,1,2.0,2.25,0.5,734.0,728.5,2.97,21441.0,21931.0,LONDON_OPEN,[],False
6828a54b,MNQ,MNQH25,LONG,2025-02-14 14:00:00+00:00,2025-02-14 21:00:00+00:00,21951.25,22203.5,1,2.0,2.25,0.5,504.5,499.0,0.64,21560.25,23123.25,NY_AFTERNOON,[],False
6dc7bcbf,MNQ,MNQH25,LONG,2025-02-18 14:00:00+00:00,2025-02-18 23:00:00+00:00,21951.25,22250.0,1,2.0,2.25,0.5,597.5,592.0,1.38,21737.5,22591.5,NY_AFTERNOON,[],False
46c4c494,MNQ,MNQH25,LONG,2025-02-20 04:00:00+00:00,2025-02-20 05:00:00+00:00,21812.5,21814.25,1,2.0,2.25,0.5,3.5,-2.0,-1.0,21811.5,21814.5,LONDON_OPEN,[],False
a3a8a317,MNQ,MNQH25,SHORT,2025-02-28 14:00:00+00:00,2025-02-28 21:00:00+00:00,21264.0,20909.0,1,2.0,2.25,0.5,710.0,704.5,0.37,22226.25,18378.25,NY_AFTERNOON,[],False
de36aaaf,MNQ,MNQH25,SHORT,2025-03-03 04:00:00+00:00,2025-03-03 05:00:00+00:00,21771.5,21769.75,1,2.0,2.25,0.5,3.5,-2.0,-1.0,21772.5,21769.5,LONDON_OPEN,[],False
647c9264,MNQ,MNQH25,SHORT,2025-03-03 10:00:00+00:00,2025-03-03 11:00:00+00:00,21309.25,21307.5,1,2.0,2.25,0.5,3.5,-2.0,-1.0,21310.25,21307.25,NY_OPEN,[],False
bcc58cdc,MNQ,MNQH25,SHORT,2025-03-04 10:00:00+00:00,2025-03-04 11:00:00+00:00,21309.25,21307.5,1,2.0,2.25,0.5,3.5,-2.0,-1.0,21310.25,21307.25,NY_OPEN,[],False
56d28636,MNQ,MNQH25,SHORT,2025-03-04 14:00:00+00:00,2025-03-04 23:00:00+00:00,21264.0,20578.0,1,2.0,2.25,0.5,1372.0,1366.5,0.81,22111.5,18722.5,NY_AFTERNOON,[],False
3f3997b7,MNQ,MNQH25,SHORT,2025-03-07 15:00:00+00:00,2025-03-07 16:00:00+00:00,20759.75,20758.0,1,2.0,2.25,0.5,3.5,-2.0,-1.0,20760.75,20757.75,NY_AFTERNOON,[],False
ff844ce5,MNQ,MNQH25,SHORT,2025-03-11 14:00:00+00:00,2025-03-11 15:00:00+00:00,20759.75,20758.0,1,2.0,2.25,0.5,3.5,-2.0,-1.0,20760.75,20757.75,NY_AFTERNOON,[],False
46002190,MNQ,MNQH25,SHORT,2025-03-11 15:00:00+00:00,2025-03-11 16:00:00+00:00,20759.75,20758.0,1,2.0,2.25,0.5,3.5,-2.0,-1.0,20760.75,20757.75,NY_AFTERNOON,[],False
5b26b6e8,MNQ,MNQM25,LONG,2025-03-20 04:00:00+00:00,2025-03-20 23:00:00+00:00,19606.75,19683.25,1,2.0,2.25,0.5,153.0,147.5,0.42,19430.25,20135.25,LONDON_OPEN,[],False
18e74bc2,MNQ,MNQM25,LONG,2025-03-24 02:00:00+00:00,2025-03-24 06:00:00+00:00,19606.75,20135.0,1,2.0,2.25,0.5,1056.5,1051.0,2.98,19430.25,20135.25,LONDON_OPEN,[],False
4e4afb2f,MNQ,MNQM25,LONG,2025-03-24 14:00:00+00:00,2025-03-24 23:00:00+00:00,19731.75,20355.0,1,2.0,2.25,0.5,1246.5,1241.0,1.84,19394.5,20742.5,NY_AFTERNOON,[],False
53525c87,MNQ,MNQM25,LONG,2025-03-25 02:00:00+00:00,2025-03-25 03:00:00+00:00,19606.75,20135.0,1,2.0,2.25,0.5,1056.5,1051.0,2.98,19430.25,20135.25,LONDON_OPEN,[],False
c741e32e,MNQ,MNQM25,LONG,2025-03-25 10:00:00+00:00,2025-03-25 11:00:00+00:00,19646.25,19962.25,1,2.0,2.25,0.5,632.0,626.5,2.96,19540.5,19962.5,NY_OPEN,[],False
5fd9f165,MNQ,MNQM25,LONG,2025-03-25 12:00:00+00:00,2025-03-25 13:00:00+00:00,19631.75,19633.5,1,2.0,2.25,0.5,3.5,-2.0,-1.0,19630.75,19633.75,NY_LUNCH,[],False
43258098,MNQ,MNQM25,LONG,2025-03-25 14:00:00+00:00,2025-03-25 23:00:00+00:00,19731.75,20523.5,1,2.0,2.25,0.5,1583.5,1578.0,2.62,19430.5,20634.5,NY_AFTERNOON,[],False
2c012239,MNQ,MNQM25,LONG,2025-03-26 14:00:00+00:00,2025-03-26 23:00:00+00:00,19731.75,20059.75,1,2.0,2.25,0.5,656.0,650.5,1.08,19430.5,20634.5,NY_AFTERNOON,[],False
